Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos_x,Velocidad (Mbps),Accesos_y
santa fe,san martín,el trébol,ADSL,82126070,518 ,,
santa fe,san martín,el trébol,CABLEMODEM,82126070,1.539 ,,
santa fe,san martín,el trébol,FIBRA OPTICA,82126070,1.476 ,,
santa fe,san martín,el trébol,WIRELESS,82126070,4 ,,
santa fe,san martín,landeta,ADSL,82126080,198 ,,
santa fe,san martín,landeta,CABLEMODEM,82126080,217 ,,
santa fe,san martín,las bandurrias,CABLEMODEM,82126090,8 ,,
santa fe,san martín,las bandurrias,Otros,82126090,2 ,,
santa fe,san martín,las bandurrias,WIRELESS,82126090,3 ,,
santa fe,san martín,las petacas,Otros,82126100,0 ,,
santa fe,san martín,los cardos,ADSL,82126110,60 ,,
santa fe,san martín,los cardos,CABLEMODEM,82126110,236 ,,
santa fe,san martín,los cardos,FIBRA OPTICA,82126110,15 ,,
santa fe,san martín,los cardos,SATELITAL,82126110,1 ,,
santa fe,san martín,maría susana,ADSL,82126120,341 ,,
santa fe,san martín,maría susana,FIBRA OPTICA,82126120,827 ,,
santa fe,san martín,maría susana,Otros,82126120,3 ,,
santa fe,san martín,maría susana,WIRELESS,82126120,42 ,,
santa fe,san martín,piamonte,CABLEMODEM,82126130,1.270 ,,
santa fe,san martín,san jorge,ADSL,82126140,1.352 ,,
santa fe,san martín,san jorge,CABLEMODEM,82126140,980 ,,
santa fe,san martín,san jorge,FIBRA OPTICA,82126140,1.829 ,,
santa fe,san martín,san jorge,SATELITAL,82126140,1 ,,
santa fe,san martín,san jorge,WIRELESS,82126140,183 ,,
santa fe,san martín,san martín de las escobas,ADSL,82126150,795 ,,
santa fe,san martín,san martín de las escobas,CABLEMODEM,82126150,936 ,,
santa fe,san martín,san martín de las escobas,WIRELESS,82126150,108 ,,
santa fe,san martín,sastre,ADSL,82126160,184 ,,
santa fe,san martín,sastre,FIBRA OPTICA,82126160,580 ,,
santa fe,san martín,sastre,WIRELESS,82126160,145 ,,
santa fe,vera,calchaquí,ADSL,82133010,332 ,,
santa fe,vera,calchaquí,FIBRA OPTICA,82133010,1 ,,
santa fe,vera,calchaquí,Otros,82133010,1.050 ,,
santa fe,vera,calchaquí,SATELITAL,82133010,1 ,,
santa fe,vera,calchaquí,WIRELESS,82133010,230 ,,
santa fe,vera,cañada ombú,SATELITAL,82133020,1 ,,
santa fe,vera,cañada ombú,WIRELESS,82133020,34 ,,
santa fe,vera,colmena,SATELITAL,82133030,1 ,,
santa fe,vera,fortín olmos,SATELITAL,82133040,2 ,,
santa fe,vera,fortín olmos,WIRELESS,82133040,337 ,,
santa fe,vera,garabato,WIRELESS,82133050,104 ,,
santa fe,vera,golondrina,WIRELESS,82133060,70 ,,
santa fe,vera,intiyaco,SATELITAL,82133070,2 ,,
santa fe,vera,intiyaco,WIRELESS,82133070,97 ,,
santa fe,vera,kilómetro 115,WIRELESS,82133080,3 ,,
santa fe,vera,la gallareta,WIRELESS,82133090,373 ,,
santa fe,vera,los amores,WIRELESS,82133100,122 ,,
santa fe,vera,margarita,CABLEMODEM,82133110,740 ,,
santa fe,vera,margarita,SATELITAL,82133110,2 ,,
santa fe,vera,margarita,WIRELESS,82133110,106 ,,
santa fe,vera,paraje 29,SATELITAL,82133120,1 ,,
santa fe,vera,paraje 29,WIRELESS,82133120,34 ,,
santa fe,vera,pozo de los indios,SATELITAL,82133130,2 ,,
santa fe,vera,pozo de los indios,WIRELESS,82133130,23 ,,
santa fe,vera,pueblo santa lucía,WIRELESS,82133140,30 ,,
santa fe,vera,tartagal (est. el tajamar),WIRELESS,82133150,210 ,,
santa fe,vera,toba,SATELITAL,82133160,1 ,,
santa fe,vera,toba,WIRELESS,82133160,52 ,,
santa fe,vera,vera (est. gobernador vera),ADSL,82133170,186 ,,
santa fe,vera,vera (est. gobernador vera),Otros,82133170,2.000 ,,
santa fe,vera,vera (est. gobernador vera),WIRELESS,82133170,801 ,,
santiago del estero,aguirre,argentina,FIBRA OPTICA,86007010,1 ,,
santiago del estero,aguirre,casares,FIBRA OPTICA,86007020,1 ,,
santiago del estero,aguirre,malbrán,ADSL,86007030,9 ,,
santiago del estero,aguirre,malbrán,FIBRA OPTICA,86007030,1 ,,
santiago del estero,aguirre,malbrán,SATELITAL,86007030,1 ,,
santiago del estero,aguirre,villa general mitre (est. pinto),CABLEMODEM,86007040,229 ,,
santiago del estero,aguirre,villa general mitre (est. pinto),SATELITAL,86007040,3 ,,
santiago del estero,aguirre,villa general mitre (est. pinto),WIRELESS,86007040,2 ,,
santiago del estero,alberdi,campo gallo,ADSL,86014010,1 ,,
santiago del estero,alberdi,campo gallo,FIBRA OPTICA,86014010,5 ,,
santiago del estero,alberdi,campo gallo,SATELITAL,86014010,4 ,,
santiago del estero,alberdi,campo gallo,WIRELESS,86014010,63 ,,
santiago del estero,alberdi,coronel manuel l. rico,SATELITAL,86014020,1 ,,
santiago del estero,alberdi,donadeu,ADSL,86014030,1 ,,
santiago del estero,alberdi,donadeu,FIBRA OPTICA,86014030,1 ,,
santiago del estero,alberdi,sachayoj,FIBRA OPTICA,86014040,204 ,,
santiago del estero,alberdi,sachayoj,SATELITAL,86014040,3 ,,
santiago del estero,alberdi,santos lugares,FIBRA OPTICA,86014050,11 ,,
santiago del estero,alberdi,santos lugares,Otros,86014050,57 ,,
santiago del estero,alberdi,santos lugares,SATELITAL,86014050,1 ,,
santiago del estero,alberdi,santos lugares,WIRELESS,86014050,5 ,,
santiago del estero,atamisqui,estación atamisqui,ADSL,86021010,1 ,,
santiago del estero,atamisqui,estación atamisqui,FIBRA OPTICA,86021010,1 ,,
santiago del estero,atamisqui,estación atamisqui,SATELITAL,86021010,1 ,,
santiago del estero,atamisqui,medellín,FIBRA OPTICA,86021020,2 ,,
santiago del estero,atamisqui,medellín,SATELITAL,86021020,1 ,,
santiago del estero,atamisqui,medellín,WIRELESS,86021020,29 ,,
santiago del estero,atamisqui,villa atamisqui,ADSL,86021030,1 ,,
santiago del estero,atamisqui,villa atamisqui,FIBRA OPTICA,86021030,2 ,,
santiago del estero,atamisqui,villa atamisqui,SATELITAL,86021030,2 ,,
santiago del estero,atamisqui,villa atamisqui,WIRELESS,86021030,45 ,,
santiago del estero,avellaneda,colonia dora,ADSL,86028010,33 ,,
santiago del estero,avellaneda,colonia dora,CABLEMODEM,86028010,10 ,,
santiago del estero,avellaneda,colonia dora,FIBRA OPTICA,86028010,1 ,,
santiago del estero,avellaneda,colonia dora,SATELITAL,86028010,2 ,,
santiago del estero,avellaneda,colonia dora,WIRELESS,86028010,5 ,,
santiago del estero,avellaneda,herrera,CABLEMODEM,86028020,3 ,,
santiago del estero,avellaneda,herrera,FIBRA OPTICA,86028020,1 ,,
santiago del estero,avellaneda,herrera,Otros,86028020,100 ,,
santiago del estero,avellaneda,herrera,SATELITAL,86028020,1 ,,
santiago del estero,avellaneda,icaño,CABLEMODEM,86028030,3 ,,
